priority,score,package,file,key,current_text,latin_words
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Boss_01_001,"Some powerful foes have ""Critical Points (CP).""

{fc9As these foes gain more CP, their abilities may change.}
- Additional actions (added at the end of the turn order).
- Stat buffs.
And more.","Some, powerful, foes, have, Critical, Points, CP, Additional, actions, added, at, the"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Boss_01_002,"The enemy can gain Critical Points through a variety of actions.

{fc9In particular, if the enemy attacks an ally Digimon's weak point,
that enemy's CP will greatly increase.}

You can reduce the enemy's CP by performing actions that increase
your own.

{fc9For both you and the enemy, actions that increase one's CP will
reduce the other's.}","The, enemy, can, gain, Critical, Points, through, a, variety, of, actions, You"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Boss_01_003,"Reference Image: Boosting Stats A Digimon's
stats may be enhanced according to its CP value.
The enhancements can be seen under the HP Gauge.","Reference, Image, Boosting, Stats, A, Digimon's, stats, may, be, enhanced, according, to"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Boss_02_001,"A status change that occurs when an enemy is charging up to use a
powerful Special Skill. Once charged, the enemy will unleash the
Special Skill.

{fc9Once in a charging state, the enemy will not act as it gathers power,
but it will continue to accumulate CP and build up its strength.}

Charging puts you in a desperate situation, but it also provides a
chance for counterattack.","A, status, change, that, occurs, when, an, enemy, is, charging, up, to"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Boss_02_002,"When an enemy is charging, a Breaking Point Gauge is added to the
enemy in the attack target selection menu.

{fc9With concentrated attacks, it is possible to deplete the Breaking
Point Gauge and interrupt the enemy's charge. This is called a
Charge Break.}

The amount remaining until Charge Break is achieved is indicated
by a white bar below the HP Gauge.","When, an, enemy, is, charging, a, Breaking, Point, Gauge, is, added, to"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Boss_02_003,"A successful Charge Break will:
{fc9 - Reset enemy CP (and reset enhancements from CP gain).
 - Cancel Strong state (resetting buff effects that cannot otherwise
be canceled).
 - Cancel release of the Special Skill after charging.}

There is always a chance for counterattack.","A, successful, Charge, Break, will, There, is, always, a, chance, for, counterattack"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_BuffDebuff_01_001,"These are stat changes that affect Digimon during battles.

Buffs indicate positive changes, and debuffs indicate negative ones.
{fc9Multiple effects can occur at the same time.}

Icons will be displayed next to stats affected by a buff or debuff.","These, are, stat, changes, that, affect, during, battles, Buffs, indicate, positive, changes"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsDescription_01_002,"You can collect cards by competing in battles or purchasing them in
the Card Shop. You can also acquire new cards by defeating hostile
Digimon.

{fc9You can see the cards you have collected under Agent > Cards
on your Digivice.}

Collecting all the cards is not an easy task, but the game's collectible
nature keeps many players hooked. Will you be able to complete your
card collection?","You, can, collect, cards, by, competing, in, battles, or, purchasing, them, in"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsRule_01_001,"[Game Rules]
Players take turns to play a card each, and the selected Jogmon will
be generated to do battle against each other.

Defeat your Rival's Jogmon to win a round.
{fc9Each card battle lasts five rounds, and the player with the most
rounds won is the victor.}","Game, Rules, Players, take, turns, to, play, a, card, each, and, the"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsRule_01_002,"[Factors for Winning a Jogmon Battle]
""Attribute Compatibility""
A card's chances of winning depend on its Attribute compatibility.
{fc9The more favorable the compatibility, the greater the chances.}","Factors, for, Winning, a, Battle, Attribute, Compatibility, A, card's, chances, of, winning"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CardsRule_01_003,"[Factors for Winning a Jogmon Battle]
""Level""
Cards are labeled with a number from 1 to 7, indicating the Level
(or strength) of the card.

Cards with a higher Level have a greater chance of winning.
{fc9However, there is a bug causing Level 1 cards to have a greater
chance of winning against Level 7 cards.}","Factors, for, Winning, a, Battle, Level, Cards, are, labeled, with, a, number"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Compatibility_01_001,"Damage is calculated based on Attribute compatibility {fc9(the
compatibility matrix of {is28}{image(ui_icon_type_000)} Vaccine > {is28}{image(ui_icon_type_040)} Virus > {is28}{image(ui_icon_type_020)} Data)}
as well as Elemental Resistances and Traits.","Damage, is, calculated, based, on, Attribute, compatibility, fc, the, compatibility, matrix, of"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Compatibility_01_003,"You can also view an enemy's compatibility details via {fc9{l2} Analyze}.

When facing enemies with unfavorable compatibility, consider
switching to Digimon with favorable compatibility.","You, can, also, view, an, enemy's, compatibility, details, via, fc, Analyze, When"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Compatibility_01_004,"Detailed information on Attributes, Elements, and Traits can be
found via Digivice > System > Tutorials > Battle, under:
{fc9 - Attribute Compatibility
 - Elements
 - Traits}","Detailed, information, on, Attributes, Elements, and, Traits, can, be, found, via, System"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Convert_01_001,"This feature allows you to create new partner Digimon based on
accumulated battle data. {fc9Digimon can be converted upon
reaching a Scan Rate of 100%, up to a maximum of 200%.} The
Scan Rate of a Digimon increases after defeating them in battle.
If you find a Digimon you want, fight it over and over to build up
its Scan Rate.","This, feature, allows, you, to, create, new, partner, based, on, accumulated, battle"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Convert_01_002,"You can view the Scan Rate for each Digimon by navigating to
Digimon > Convert on your Digivice.

{fc9The closer the Scan Rate is to 200%, the greater the converted
Digimon's Max HP and Talent will be.}

We recommend reaching a Scan Rate of 200% before converting
Digimon.","You, can, view, the, Scan, Rate, for, each, by, navigating, to, Convert"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Convert_02_001,"Increasing the Analysis Rate of enemy Digimon through battle
will eventually allow you to Convert those Digimon. Conversion
allows you to welcome these Digimon as new allies.","Increasing, the, Analysis, Rate, of, enemy, through, battle, will, eventually, allow, you"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CpAdd_01_001,"{fc9To use Cross Arts, you must fully charge your Critical Points.}

CP increases based on the actions taken in battle.
Once at full charge, you will enter a ""Cross Art Ready"" state.

Once your thoughts have aligned with your allies, you, the Agent,
pull the {r2} trigger.","CP, increases, based, on, the, actions, taken, in, battle, Once, at, full"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CpFluctuation_01_001,"Critical Points are  gained upon performing actions in battle, such
as attacking or healing.

{fc9The most effective way of earning CP is to strike an enemy's weak
point. Conversely, you will lose a large amount of CP if an enemy
strikes an ally Digimon's weak point.}

Selecting Digimon and skills with favorable Attribute and Element
compatibility in mind will make it easier to charge CP.

{fc9CP charge carries over between battles.}","Critical, Points, are, gained, upon, performing, actions, in, battle, such, as, attacking"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_CrossArtsChange_01_001,"{fc9You can learn new Cross Arts via ""Bond of Loyalty"" Agent Skills.}

Change between Cross Arts you have learned by navigating to
Agent > Cross Arts on your Digivice.

Select a Cross Art with effects suitable to your battle strategy.","Change, between, Cross, Arts, you, have, learned, by, navigating, to, Agent, Cross"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_DataReturn_01_001,"Unfortunately, there will be times when you must say farewell
to your partner Digimon.

In order to do so, select ""Return to Data"" to return the Digimon
to its underlying data and convert it into funds.

{fc9Note that you'll permanently lose any Digimon that you
return to data.} Make sure to be careful when using this feature.","Unfortunately, there, will, be, times, when, you, must, say, farewell, to, your"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Destination_01_001,"Your current objective will be displayed as a guide marker on the map.

{fc9Use the {menu} Navigation feature to keep the enlarged Map and mission 
objective displayed on-screen as you move around.}","Your, current, objective, will, be, displayed, as, a, guide, marker, on, the"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_DigimonHighlighting_01_001,"Your Digivice has been updated.

The navigation map has been upgraded, and the positions of hostile
Digimon are now indicated with red markers.","Your, has, been, updated, The, navigation, map, has, been, upgraded, and, the"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_DigisterDescripution_01_002,"Interacting with Digimon
Training: You can use training items to strengthen stats that  can't be
increased via ordinary level-ups and also change their personality.
{fc9You can use the same training items an unlimited number of times.}
{fc9Note that simply placing a Digimon at the farm will not train it.}

Feeding: Giving food to Digimon will increase its Bond Points.
giving a Digimon their favorite food, will further increase Bond Points.
Note that favorite foods may differ even amongst same type Digimon.","Interacting, with, Training, You, can, use, training, items, to, strengthen, stats, that"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_DigisterDescripution_01_003,"Finding Materials
Your Digimon may find materials while at the farm. It takes some
time to find materials, so it's recommended that you visit the farm
in between your adventures.

Positioning Farm Items
You can freely customize your farm.
{fc9This doesn't affect Digimon training.}","Finding, Materials, Your, may, find, materials, while, at, the, farm, It, takes"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_DigivaiceConstraints_01_001,"The mission section of the Outer Dungeons
prevents most features of your Digivice from
working, although its full functionality will be
restored once you complete a mission.","The, mission, section, of, the, Outer, Dungeons, prevents, most, features, of, your"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Digivaice_01_001,"This handheld terminal represents the pinnacle of ADAMAS
technology and includes numerous functions that are helpful
for completing missions. Any information you come across
during a mission is stored in your Digivice, making it a useful
tool when carrying out your duties.","This, handheld, terminal, represents, the, pinnacle, of, technology, and, includes, numerous, functions"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Dungeon_01_001,"This term is given to areas within phase electron space that are
scattered across the world. Among them, the Outer Dungeons from
Ages Past are said to contain some of the most difficult trials ever.
Although not required, it's recommended that you clear them and
obtain the many rewards within.

{fc9The Outer Dungeons are entered in the registry once discovered.
Speak to Mirei in the In-Between Theater to take them on.}","This, term, is, given, to, areas, within, phase, electron, space, that, are"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Encounter_01_001,"Make contact with a Digimon, and you will enter battle.

While it can be harsh and unforgiving, the experience obtained
in battle is essential. From helping develop your Digimon, to
increasing Scan Rates for Digimon Conversion, battle is key
to overcoming the challenges that await you on your mission.

Actively engage in combat and grow srong, Agent.","Make, contact, with, a, and, you, will, enter, battle, While, it, can"
high,9,app_text01,text/tutorial_explanation.mbe/000_Sheet1.csv,tutorial_exp_Escape_01_001,"{fc9Press {r1} in battle to flee from hostile Digimon.}
There is no shame for an agent to exercise discretion in the course
of a mission.

However, fleeing constantly will gain you nothing. And there may be
enemies that you can't escape from. That's why it's also important
to gain experience for such occasions.

Balance your decisions carefully.","fc, Press, in, battle, to, flee, from, hostile, There, is, no, shame"
